keys,transactionSize,rangeSize,communities,rangeLocked,communityLocked
100000,10,10,10,60000,19981
100000,10,15,15,53328,33335
100000,10,20,20,45000,4958
100000,10,25,25,36000,12047
100000,10,30,30,29997,10034
100000,10,10,10,70000,29947
100000,10,15,15,39996,13454
100000,10,20,20,35000,9899
100000,10,25,25,36000,3925
100000,10,30,30,29997,6756
100000,10,10,10,70000,9959
100000,10,15,15,39996,13203
100000,10,20,20,40000,10118
100000,10,25,25,36000,8097
100000,10,30,30,26664,6757
100000,10,10,10,70000,9929
100000,10,15,15,53328,13352
100000,10,20,20,35000,9964
100000,10,25,25,32000,7942
100000,10,30,30,33330,6727
100000,10,10,10,80000,29906
100000,10,15,15,53328,13261
100000,10,20,20,45000,15082
100000,10,25,25,32000,3931
100000,10,30,30,29997,9991
100000,10,10,10,70000,20073
100000,10,15,15,53338,26840
100000,10,20,20,50000,5115
100000,10,25,25,32000,8060
100000,10,30,30,33330,9975
100000,10,10,10,60000,19783
100000,10,15,15,39996,20038
100000,10,20,20,35000,4959
100000,10,25,25,32000,4023
100000,10,30,30,33330,9835
100000,10,10,10,70000,30035
100000,10,15,15,46662,13629
100000,10,20,20,30000,4982
100000,10,25,25,40000,15991
100000,10,30,30,26664,13350
100000,10,10,10,50000,29915
100000,10,15,15,53328,13332
100000,10,20,20,45000,4967
100000,10,25,25,36000,7908
100000,10,30,30,29997,6759
100000,10,10,10,70000,10137
100000,10,15,15,53328,13367
100000,10,20,20,40000,5059
100000,10,25,25,36000,3964
100000,10,30,30,29997,9914
100000,10,10,10,80000,19894
100000,10,15,15,46662,19778
100000,10,20,20,30000,9877
100000,10,25,25,36000,11904
100000,10,30,30,33330,3299
100000,10,10,10,70000,19814
100000,10,15,15,59994,26550
100000,10,20,20,45000,19981
100000,10,25,25,28000,11996
100000,10,30,30,29997,9997
100000,10,10,10,70000,20165
100000,10,15,15,39996,13359
100000,10,20,20,45000,20027
100000,10,25,25,40000,11995
100000,10,30,30,29997,3302
100000,10,10,10,80000,20130
100000,10,15,15,46662,19922
100000,10,20,20,35000,9986
100000,10,25,25,36000,15900
100000,10,30,30,26664,10094
100000,10,10,10,70000,29915
100000,10,15,15,53328,20140
100000,10,20,20,35000,10091
100000,10,25,25,32000,7989
100000,10,30,30,26664,9941
100000,10,10,10,70000,30115
100000,10,15,15,53328,13357
100000,10,20,20,40000,5004
100000,10,25,25,32000,12026
100000,10,30,30,23331,3434
100000,10,10,10,70000,10089
100000,10,15,15,53328,13205
100000,10,20,20,45000,15023
100000,10,25,25,32000,8002
100000,10,30,30,26664,9978
100000,10,10,10,70000,29883
100000,10,15,15,39996,20051
100000,10,20,20,45000,10051
100000,10,25,25,28000,8082
100000,10,30,30,29997,6697
100000,10,10,10,70000,10044
100000,10,15,15,53328,6715
100000,10,20,20,35000,5055
100000,10,25,25,28000,12051
100000,10,30,30,29997,13150
100000,10,10,10,70000,29908
100000,10,15,15,53328,6864
100000,10,20,20,45000,4966
100000,10,25,25,24000,11932
100000,10,30,30,33330,9958
100000,10,10,10,50000,39949
100000,10,15,15,53328,26620
100000,10,20,20,35000,5034
100000,10,25,25,36000,15907
100000,10,30,30,23331,10111
100000,10,10,10,60000,20095
100000,10,15,15,66660,13385
100000,10,20,20,45000,9943
100000,10,25,25,36000,7970
100000,10,30,30,26664,3372
100000,10,10,10,50000,10279
100000,10,15,15,59994,6655
100000,10,20,20,45000,4959
100000,10,25,25,28000,4017
100000,10,30,30,26664,6640
100000,10,10,10,80000,19990
100000,10,15,15,46662,13232
100000,10,20,20,35000,14925
100000,10,25,25,28000,8053
100000,10,30,30,26664,13246
100000,10,10,10,60000,29983
100000,10,15,15,46662,13165
100000,10,20,20,40000,9962
100000,10,25,25,32000,8110
100000,10,30,30,29997,3330
100000,10,10,10,60000,19973
100000,10,15,15,59994,33105
100000,10,20,20,45000,5004
100000,10,25,25,40000,19963
100000,10,30,30,33330,10136
100000,10,10,10,70000,19830
100000,10,15,15,46662,20090
100000,10,20,20,35000,15110
100000,10,25,25,40000,12046
100000,10,30,30,33330,13436
100000,10,10,10,60000,30026
100000,10,15,15,59994,13237
100000,10,20,20,40000,10105
100000,10,25,25,36000,7964
100000,10,30,30,26664,16774
100000,10,10,10,50000,20256
100000,10,15,15,39996,6697
100000,10,20,20,45000,19853
100000,10,25,25,32000,3965
100000,10,30,30,29997,3370
100000,10,10,10,70000,20205
100000,10,15,15,53328,6662
100000,10,20,20,30000,10017
100000,10,25,25,36000,4069
100000,10,30,30,29997,3279
100000,10,10,10,70000,9944
100000,10,15,15,59994,26637
100000,10,20,20,50000,19924
100000,10,25,25,28000,4053
100000,10,30,30,26664,9948
100000,10,10,10,40000,20321
100000,10,15,15,59994,13263
100000,10,20,20,45000,9965
100000,10,25,25,32000,4064
100000,10,30,30,26664,3261
100000,10,10,10,60000,10159
100000,10,15,15,46662,13443
100000,10,20,20,30000,9869
100000,10,25,25,40000,3981
100000,10,30,30,26664,6642
100000,10,10,10,70000,9910
100000,10,15,15,53328,20100
100000,10,20,20,40000,10055
100000,10,25,25,32000,7989
100000,10,30,30,26664,9890
100000,10,10,10,60000,20081
100000,10,15,15,46662,13245
100000,10,20,20,30000,15030
100000,10,25,25,40000,16023
100000,10,30,30,23331,10054
100000,10,10,10,60000,20007
100000,10,15,15,53328,26815
100000,10,20,20,35000,4917
100000,10,25,25,32000,8061
100000,10,30,30,29997,6729
100000,10,10,10,70000,39985
100000,10,15,15,53328,13303
100000,10,20,20,45000,29977
100000,10,25,25,40000,4040
100000,10,30,30,29997,13308
100000,10,10,10,80000,9924
100000,10,15,15,53328,13481
100000,10,20,20,45000,15123
100000,10,25,25,32000,4056
100000,10,30,30,29997,6741
100000,10,10,10,60000,10067
100000,10,15,15,46662,6668
100000,10,20,20,40000,9962
100000,10,25,25,24000,11923
100000,10,30,30,33330,6591
100000,10,10,10,60000,29911
100000,10,15,15,46662,13390
100000,10,20,20,30000,9999
100000,10,25,25,40000,8144
100000,10,30,30,29997,9931
100000,10,10,10,80000,10181
100000,10,15,15,53328,20183
100000,10,20,20,35000,9947
100000,10,25,25,28000,7920
100000,10,30,30,29997,10001
100000,10,10,10,40000,20089
100000,10,15,15,39996,13348
100000,10,20,20,40000,10066
100000,10,25,25,28000,8051
100000,10,30,30,29997,13391
100000,10,10,10,70000,29749
100000,10,15,15,66660,13480
100000,10,20,20,40000,4845
100000,10,25,25,32000,8028
100000,10,30,30,33330,10066
100000,10,10,10,70000,30039
100000,10,15,15,53328,6765
100000,10,20,20,45000,15195
100000,10,25,25,32000,16015
100000,10,30,30,29997,3372
100000,10,10,10,60000,19849
100000,10,15,15,46662,6611
100000,10,20,20,45000,4957
100000,10,25,25,32000,7932
100000,10,30,30,29997,10010
100000,10,10,10,60000,20070
100000,10,15,15,53328,13320
100000,10,20,20,35000,4924
100000,10,25,25,28000,8194
100000,10,30,30,23331,6642
100000,10,10,10,60000,19986
100000,10,15,15,39996,6687
100000,10,20,20,30000,9911
100000,10,25,25,32000,11949
100000,10,30,30,29997,3265
100000,10,10,10,70000,19950
100000,10,15,15,59994,13361
100000,10,20,20,40000,5094
100000,10,25,25,32000,3956
100000,10,30,30,29997,3304
100000,10,10,10,80000,19759
100000,10,15,15,46662,13509
100000,10,20,20,40000,10105
100000,10,25,25,32000,11991
100000,10,30,30,26664,13365
100000,10,10,10,80000,19890
100000,10,15,15,59994,19738
100000,10,20,20,40000,4964
100000,10,25,25,32000,7986
100000,10,30,30,26664,6769
100000,10,10,10,70000,19828
100000,10,15,15,66660,6737
100000,10,20,20,40000,4995
100000,10,25,25,32000,7946
100000,10,30,30,26664,6703
100000,10,10,10,70000,19991
100000,10,15,15,53328,6781
100000,10,20,20,50000,10077
100000,10,25,25,40000,3978
100000,10,30,30,29997,6682
100000,10,10,10,50000,20132
100000,10,15,15,46662,13265
100000,10,20,20,50000,10072
100000,10,25,25,36000,8041
100000,10,30,30,26664,6565
100000,10,10,10,60000,19939
100000,10,15,15,46662,20082
100000,10,20,20,50000,9937
100000,10,25,25,36000,3975
100000,10,30,30,29997,9938
100000,10,10,10,60000,9963
100000,10,15,15,46662,6655
100000,10,20,20,40000,9935
100000,10,25,25,32000,3947
100000,10,30,30,33330,6799
100000,10,10,10,50000,20128
100000,10,15,15,53328,26868
100000,10,20,20,40000,14861
100000,10,25,25,36000,4097
100000,10,30,30,29997,9911
100000,10,10,10,60000,20051
100000,10,15,15,46662,6707
100000,10,20,20,40000,9944
100000,10,25,25,32000,4034
100000,10,30,30,23331,10115
100000,10,10,10,70000,10025
100000,10,15,15,53328,20071
100000,10,20,20,35000,9884
100000,10,25,25,40000,8018
100000,10,30,30,23331,9922
100000,10,10,10,70000,29995
100000,10,15,15,59994,19926
100000,10,20,20,45000,5004
100000,10,25,25,40000,7980
100000,10,30,30,29997,3375
100000,10,10,10,70000,20066
100000,10,15,15,46662,13250
100000,10,20,20,30000,14877
100000,10,25,25,28000,7951
100000,10,30,30,33330,13424
100000,10,10,10,70000,9847
100000,10,15,15,46662,13487
100000,10,20,20,30000,9955
100000,10,25,25,40000,16074
100000,10,30,30,26664,10103
100000,10,10,10,60000,30024
100000,10,15,15,46662,6622
100000,10,20,20,40000,10017
100000,10,25,25,40000,4003
100000,10,30,30,26664,6719
100000,10,10,10,50000,19764
100000,10,15,15,53328,6827
100000,10,20,20,45000,14869
100000,10,25,25,40000,3966
100000,10,30,30,33330,10105
100000,10,10,10,60000,30179
100000,10,15,15,39996,13334
100000,10,20,20,50000,10048
100000,10,25,25,36000,16132
100000,10,30,30,29997,6648
100000,10,10,10,70000,29935
100000,10,15,15,46662,20084
100000,10,20,20,35000,4967
100000,10,25,25,36000,12009
100000,10,30,30,33330,6689
100000,10,10,10,70000,20014
100000,10,15,15,53328,26732
100000,10,20,20,35000,9825
100000,10,25,25,36000,15905
100000,10,30,30,26664,9839
100000,10,10,10,70000,19957
100000,10,15,15,53328,20036
100000,10,20,20,40000,14922
100000,10,25,25,32000,12155
100000,10,30,30,29997,10079
100000,10,10,10,60000,19945
100000,10,15,15,53328,6678
100000,10,20,20,45000,9862
100000,10,25,25,32000,8151
100000,10,30,30,23331,6652
100000,10,10,10,60000,30314
100000,10,15,15,53328,6837
100000,10,20,20,45000,5112
100000,10,25,25,32000,7966
100000,10,30,30,29997,6693
100000,10,10,10,70000,10124
100000,10,15,15,46662,20278
100000,10,20,20,40000,4967
100000,10,25,25,28000,11944
100000,10,30,30,29997,6770
100000,10,10,10,90000,10078
100000,10,15,15,59994,19957
100000,10,20,20,40000,10177
100000,10,25,25,28000,12061
100000,10,30,30,29997,6651
100000,10,10,10,60000,10031
100000,10,15,15,39996,13339
100000,10,20,20,40000,14900
100000,10,25,25,28000,3994
100000,10,30,30,29997,9879
